RootKind	RootId	RootCommanders	RootCompleteness	RootManualFallback	FromKind	FromId	RefKind	RefId	Field	Resolution	Source	Depth	Via
ability	MorphToSuperGaryStetmann	Stetmann	ability-with-chain	no	ability	MorphToSuperGaryStetmann	effect	SuperGaryStetmannAbilities	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:MorphToSuperGaryStetmann
ability	MorphToSuperGaryStetmann	Stetmann	ability-with-chain	no	ability	MorphToSuperGaryStetmann	unit	SuperGaryStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:MorphToSuperGaryStetmann
ability	MorphZerglingToBaneling	Kerrigan,Stukov,Zagara	ability-with-chain	no	ability	MorphZerglingToBaneling	requirement	CoopBasicBaneling	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:MorphZerglingToBaneling
ability	MurvarCoopPuke	Dehaka	ability-with-chain	no	ability	MurvarCoopPuke	validator	UnitOrAttackingStructure	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:MurvarCoopPuke
ability	MurvarCoopPuke	Dehaka	ability-with-chain	no	ability	MurvarCoopPuke	effect	CoopMurvarPukeInitialSet	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:MurvarCoopPuke
ability	MurvarCoopPuke	Dehaka	ability-with-chain	no	ability	MurvarCoopPuke	effect	CoopMurvarPukePuddleSearch	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:MurvarCoopPuke
ability	MutaliskMorphToDevourer	Abathur	ability-with-chain	no	ability	MutaliskMorphToDevourer	requirement	HaveGreaterSpire	Requirements	missing		1	ability:MutaliskMorphToDevourer
ability	MutaliskMorphToDevourer	Abathur	ability-with-chain	no	ability	MutaliskMorphToDevourer	unit	DevourerCocoonMP	Unit	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:MutaliskMorphToDevourer
ability	MutaliskMorphToDevourer	Abathur	ability-with-chain	no	ability	MutaliskMorphToDevourer	unit	Devourer	Unit	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:MutaliskMorphToDevourer
ability	NanoRepair	Swann	ability-minimal	no	ability	NanoRepair	requirement	ScienceVesselNotHaveNanoRepairDoubleUse	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:NanoRepair
ability	NanoRepair	Swann	ability-minimal	no	ability	NanoRepair	validator	NotUnrepairable	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:NanoRepair
ability	ObserverMorphtoObserverSiege	Artanis,Fenix,Karax,Zeratul	ability-with-chain	no	ability	ObserverMorphtoObserverSiege	unit	ObserverSiegeMode	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:ObserverMorphtoObserverSiege
ability	OverseerMorphtoOverseerSiegeStetmann	Stetmann	ability-with-chain	no	ability	OverseerMorphtoOverseerSiegeStetmann	unit	OverseerStetmannSiegeMode	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:OverseerMorphtoOverseerSiegeStetmann
ability	OverseerSiegeMorphtoOverseerStetmann	Stetmann	ability-with-chain	no	ability	OverseerSiegeMorphtoOverseerStetmann	unit	OverseerStetmann	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/unitdata.xml	1	ability:OverseerSiegeMorphtoOverseerStetmann
ability	PhasingModeTaldarim	Alarak	ability-with-chain	no	ability	PhasingModeTaldarim	unit	WarpPrismPhasingTaldarim	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:PhasingModeTaldarim
ability	PlaceHealingDrone	Nova	ability-with-chain	no	ability	PlaceHealingDrone	validator	RavenHealDroneAutoCast	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:PlaceHealingDrone
ability	PlaceHealingDrone	Nova	ability-with-chain	no	ability	PlaceHealingDrone	effect	HealingDroneReleaseCreateUnit	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:PlaceHealingDrone
ability	PlaceHealingDrone	Nova	ability-with-chain	no	ability	PlaceHealingDrone	unit	HealingDrone	Unit	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:PlaceHealingDrone
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	ability-with-chain	no	ability	PowerFieldSuperGaryStetmannEnergy	requirement	HavePowerFieldEnergyRegenerationUpgrade	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:PowerFieldSuperGaryStetmannEnergy
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	ability-with-chain	no	ability	PowerFieldSuperGaryStetmannEnergy	effect	PowerFieldSuperGaryStetmannCP	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/egonstetmann.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:PowerFieldSuperGaryStetmannEnergy
ability	PowerFieldSuperGaryStetmannEnergy	Stetmann	ability-with-chain	no	ability	PowerFieldSuperGaryStetmannEnergy	effect	PowerFieldSuperGaryStetmann	Effect	missing		1	ability:PowerFieldSuperGaryStetmannEnergy
ability	PrimalSlash	Kerrigan	ability-with-chain	no	ability	PrimalSlash	effect	PrimalSlashInitialSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:PrimalSlash
ability	PsionicLift	Kerrigan	ability-with-chain	no	ability	PsionicLift	effect	PsionicLiftRaiseSearch	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:PsionicLift
ability	PsiStorm	Artanis	ability-minimal	no	ability	PsiStorm	requirement	UsePsiStorm	Requirements	missing		1	ability:PsiStorm
ability	RavagerAbathurCorrosiveBile	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeLaunchSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavagerAbathurCorrosiveBile
ability	RavagerAbathurCorrosiveBile	Abathur	ability-with-chain	no	ability	RavagerAbathurCorrosiveBile	effect	RavagerCorrosiveBileAoeCursorDummy	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavagerAbathurCorrosiveBile
ability	RavagerStetmannCorrosiveBile	Stetmann	ability-with-chain	no	ability	RavagerStetmannCorrosiveBile	validator	RavagerStetmannCorrosiveBileNoNearbyMarker	Validator	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/validatordata.xml	1	ability:RavagerStetmannCorrosiveBile
ability	RavagerStetmannCorrosiveBile	Stetmann	ability-with-chain	no	ability	RavagerStetmannCorrosiveBile	effect	RavagerStetmannCorrosiveBileAoELaunchSet	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:RavagerStetmannCorrosiveBile
ability	RavagerStetmannCorrosiveBile	Stetmann	ability-with-chain	no	ability	RavagerStetmannCorrosiveBile	effect	RavagerCorrosiveBileAoeCursorDummy	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavagerStetmannCorrosiveBile
ability	RavenMengskMorphtoRavenMengskSieged	Mengsk	ability-with-chain	no	ability	RavenMengskMorphtoRavenMengskSieged	unit	RavenMengskSieged	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:RavenMengskMorphtoRavenMengskSieged
ability	RavenMengskSiegedMorphtoRavenMengsk	Mengsk	ability-with-chain	no	ability	RavenMengskSiegedMorphtoRavenMengsk	unit	RavenMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:RavenMengskSiegedMorphtoRavenMengsk
ability	RavenTargetLock	Horner	ability-with-chain	no	ability	RavenTargetLock	validator	NotHaveTargetLock	Validator	missing		1	ability:RavenTargetLock
ability	RavenTargetLock	Horner	ability-with-chain	no	ability	RavenTargetLock	validator	NotInterceptor	Validator	missing		1	ability:RavenTargetLock
ability	RavenTargetLock	Horner	ability-with-chain	no	ability	RavenTargetLock	effect	RavenAnalyzeCP	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:RavenTargetLock
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	requirement	ScienceVesselNanoRepairDoubleUse	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:ScienceVesselNanoRepairDouble
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	validator	NotWarpingIn	Validator	missing		1	ability:ScienceVesselNanoRepairDouble
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	validator	CasterHas10Energy	Validator	missing		1	ability:ScienceVesselNanoRepairDouble
ability	ScienceVesselNanoRepairDouble	Swann	ability-with-chain	no	ability	ScienceVesselNanoRepairDouble	effect	ScienceVesselNanoRepairDoublePersistent	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:ScienceVesselNanoRepairDouble
ability	ScourgeDetonate	Zagara	ability-with-chain	no	ability	ScourgeDetonate	effect	SuicideSet	Effect	missing		1	ability:ScourgeDetonate
ability	SCVMengskEnlist	Mengsk	ability-with-chain	no	ability	SCVMengskEnlist	effect	TrooperMengskMorphSet	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:SCVMengskEnlist
ability	SentryFenixPhasingMode	Fenix	ability-with-chain	no	ability	SentryFenixPhasingMode	unit	SentryFenixPhasing	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:SentryFenixPhasingMode
ability	SiegeModeMengsk	Mengsk	ability-with-chain	no	ability	SiegeModeMengsk	unit	SiegeTankMengskSieged	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:SiegeModeMengsk
ability	SiegeTank_BlackOpsSiege	Nova	ability-with-chain	no	ability	SiegeTank_BlackOpsSiege	effect	SiegeTankSiegeModeProgressiveRangeInceaseAB	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:SiegeTank_BlackOpsSiege
ability	SiegeTank_BlackOpsSiege	Nova	ability-with-chain	no	ability	SiegeTank_BlackOpsSiege	unit	SiegeTankSieged_BlackOps	UnitAttr	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:SiegeTank_BlackOpsSiege
ability	Snipe_BlackOps	Nova	ability-with-chain	no	ability	Snipe_BlackOps	effect	Snipe_BlackOpsSet	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:Snipe_BlackOps
ability	Snipe_BlackOps	Nova	ability-with-chain	no	ability	Snipe_BlackOps	effect	Snipe	Effect	missing		1	ability:Snipe_BlackOps
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankDeepTunnel	effect	StukovInfestedSiegeTankDeepTunnelCU	Effect	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:StukovInfestedSiegeTankDeepTunnel
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankDeepTunnel	effect	AbathurDeepTunnelCU	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:StukovInfestedSiegeTankDeepTunnel
ability	StukovInfestedSiegeTankDeepTunnel	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankDeepTunnel	effect	SISiegeTankSiegedTentacleDisable	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:StukovInfestedSiegeTankDeepTunnel
ability	StukovInfestedSiegeTankUproot	Stukov	ability-with-chain	no	ability	StukovInfestedSiegeTankUproot	unit	StukovInfestedSiegeTankUprooted	UnitAttr	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:StukovInfestedSiegeTankUproot
ability	StukovInfestedWildMutation	Abathur	ability-with-chain	no	ability	StukovInfestedWildMutation	requirement	HaveStukovCommander	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:StukovInfestedWildMutation
ability	StukovInfestedWildMutation	Abathur	ability-with-chain	no	ability	StukovInfestedWildMutation	effect	StukovInfestedWildMutationAB	Effect	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:StukovInfestedWildMutation
ability	SuicideBuilding	Zagara	ability-with-chain	no	ability	SuicideBuilding	behavior	SuicideBuilding	BehaviorArray	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:SuicideBuilding
ability	SuicideBuilding	Zagara	ability-with-chain	no	ability	SuicideBuilding	behavior	SuicideBuilding	Behavior	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:SuicideBuilding
ability	SuperGaryStetmannOrb	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannOrb	effect	GaryStetmannOrbInitialSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:SuperGaryStetmannOrb
ability	SuperGaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannPowerTowerOverchargeEnergy	requirement	HavePowerFieldEnergyRegenerationUpgrade	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:SuperGaryStetmannPowerTowerOverchargeEnergy
ability	SuperGaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannPowerTowerOverchargeEnergy	effect	PowerTowerOverchargeFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:SuperGaryStetmannPowerTowerOverchargeEnergy
ability	SuperGaryStetmannRecall	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannRecall	effect	GaryStetmannRecallFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:SuperGaryStetmannRecall
ability	SuperGaryStetmannRecall	Stetmann	ability-with-chain	no	ability	SuperGaryStetmannRecall	effect	MassRecall	Effect	missing		1	ability:SuperGaryStetmannRecall
ability	SuperStimpackMarine	Nova	ability-minimal	no	ability	SuperStimpackMarine	requirement	HaveMarineSuperStim	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:SuperStimpackMarine
ability	SuperStimpackMarine	Nova	ability-minimal	no	ability	SuperStimpackMarine	validator	CasterLifeNotFullOrCasterFiringWeapon	Validator	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:SuperStimpackMarine
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	button	CommanderKerriganMutatingCarapace	DefaultButtonFace	missing		1	ability:SymbioteCarapace
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	validator	HasCarapaceTakenDamageBehaviorCheck	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:SymbioteCarapace
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	validator	IsNotBuried	Validator	missing		1	ability:SymbioteCarapace
ability	SymbioteCarapace	Abathur	ability-with-chain	no	ability	SymbioteCarapace	effect	SymbioteCarapaceSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:SymbioteCarapace
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	requirement	HaveCommandCenterMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	requirement	HaveBarracksMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	requirement	HaveFactoryMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	requirement	HaveStarportMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	validator	HasVespene	Validator	missing		1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	CommandCenterMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	RefineryMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	BarracksMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	EngineeringBayMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	GhostAcademyMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	FactoryMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	StarportMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	ArmoryMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	TerranBuildMengsk	Mengsk	ability-with-chain	no	ability	TerranBuildMengsk	unit	FusionCoreMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TerranBuildMengsk
ability	ThorMengskSiegeTargeted	Mengsk	ability-with-chain	no	ability	ThorMengskSiegeTargeted	effect	ThorMengskSiegeTargetDelayCP	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/arcturusmengsk.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:ThorMengskSiegeTargeted
ability	TrooperMengskBuild	Mengsk	ability-with-chain	no	ability	TrooperMengskBuild	requirement	HaveCommandCenterMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TrooperMengskBuild
ability	TrooperMengskBuild	Mengsk	ability-with-chain	no	ability	TrooperMengskBuild	requirement	HaveEngineeringBayMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:TrooperMengskBuild
ability	TrooperMengskBuild	Mengsk	ability-with-chain	no	ability	TrooperMengskBuild	unit	BunkerDepotMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TrooperMengskBuild
ability	TrooperMengskBuild	Mengsk	ability-with-chain	no	ability	TrooperMengskBuild	unit	ArtilleryMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TrooperMengskBuild
ability	TrooperMengskBuild	Mengsk	ability-with-chain	no	ability	TrooperMengskBuild	unit	MissileTurretMengsk	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TrooperMengskBuild
ability	TrooperMengskEnlist	Mengsk	ability-with-chain	no	ability	TrooperMengskEnlist	effect	TrooperMengskMorphSCVSet	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TrooperMengskEnlist
ability	TrooperMengskSpecializeAA	Mengsk	ability-with-chain	no	ability	TrooperMengskSpecializeAA	effect	TrooperMengskWeaponEquipSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/arcturusmengsk.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:TrooperMengskSpecializeAA
ability	TrooperMengskSpecializeAA	Mengsk	ability-with-chain	no	ability	TrooperMengskSpecializeAA	unit	TrooperMengskAA	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TrooperMengskSpecializeAA
ability	TrooperMengskSpecializeFlamethrower	Mengsk	ability-with-chain	no	ability	TrooperMengskSpecializeFlamethrower	effect	TrooperMengskWeaponEquipSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/arcturusmengsk.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:TrooperMengskSpecializeFlamethrower
ability	TrooperMengskSpecializeFlamethrower	Mengsk	ability-with-chain	no	ability	TrooperMengskSpecializeFlamethrower	unit	TrooperMengskFlamethrower	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TrooperMengskSpecializeFlamethrower
ability	TrooperMengskSpecializeImproved	Mengsk	ability-with-chain	no	ability	TrooperMengskSpecializeImproved	effect	TrooperMengskWeaponEquipSet	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/commanders/arcturusmengsk.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:TrooperMengskSpecializeImproved
ability	TrooperMengskSpecializeImproved	Mengsk	ability-with-chain	no	ability	TrooperMengskSpecializeImproved	unit	TrooperMengskImproved	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:TrooperMengskSpecializeImproved
ability	TychusFirebatOilBomb	Tychus	ability-with-chain	no	ability	TychusFirebatOilBomb	effect	TychusFirebatOilBombLM	Effect	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TychusFirebatOilBomb
ability	TychusFirebatOilBomb	Tychus	ability-with-chain	no	ability	TychusFirebatOilBomb	effect	TychusFirebatOilBombSearch	Effect	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TychusFirebatOilBomb
ability	TychusGhostDominate	Tychus	ability-with-chain	no	ability	TychusGhostDominate	effect	TychusGhostDominateSet	Effect	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TychusGhostDominate
ability	TychusGhostPsychicSnare	Tychus	ability-with-chain	no	ability	TychusGhostPsychicSnare	validator	noMarkers	Validator	missing		1	ability:TychusGhostPsychicSnare
ability	TychusGhostPsychicSnare	Tychus	ability-with-chain	no	ability	TychusGhostPsychicSnare	validator	NoTychusGhostPsychicSnareTargeted	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/commanders/commandertychus.xml	1	ability:TychusGhostPsychicSnare
ability	TychusGhostPsychicSnare	Tychus	ability-with-chain	no	ability	TychusGhostPsychicSnare	effect	TychusGhostPsychicSnareLM	Effect	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TychusGhostPsychicSnare
ability	TychusHercGrapple	Tychus	ability-with-chain	no	ability	TychusHercGrapple	effect	TychusHercGrappleCreatePlaceholder	Effect	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TychusHercGrapple
ability	TychusHercGrapple	Tychus	ability-with-chain	no	ability	TychusHercGrapple	effect	TychusHercGrappleLaunchCasterImpactSearch	Effect	xm-dependency	原始mod/Mods/XM/XMTychus.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:TychusHercGrapple
