Kind	Id	Commanders	Scenarios	ProfileUsageCount	LocalTag	LocalSource	Completeness	ManualFallback	ManualFactory	DirectReferenceCount	IssueRows	MissingRows	ExternalRows
button	ZerglingStetmannMovementSpeedPassive	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
button	ZerglingStetmannScrapDrop	Stetmann	unit_or_evolution_dynamic	1	CButton	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	button-with-metadata	no		0	0	0	0
requirement	AbathurLevel02	Abathur	unit_or_evolution_dynamic	7	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	AbathurLevel09	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	AbathurLevel09DeepTunnelImproved	Abathur	unit_or_evolution_dynamic	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	AbathurLevel10	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	AlarakLevel15	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	ArtanisLevel04	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	ArtanisLevel07	Artanis	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	BiomassBuffEmptyVisible	Abathur	unit_or_evolution_dynamic	7	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	CommanderPrestigeAbathurBiomass	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	CommanderPrestigeAlarakMech	Alarak	unit_or_evolution_dynamic	4	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel02	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel04	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel05	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel06	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel08	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel10	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel11	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaLevel12	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaSummonDakrun	Dehaka	panel_cost_smoke	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaSummonGlevig	Dehaka	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	DehakaSummonMurvar	Dehaka	panel_cost_smoke	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAberrationArmorAura	Zagara	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAdeptFenixShadeSpawn	Fenix	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAdeptPiercingAttack	Fenix	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-stub	yes	requirementStub	0	0	0	0
requirement	HaveAlarakHavocAbilityRange	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAlarakHavocPermanentCloak	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAlarakHavocTargetLockBuff	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAlarakStalkerPhasingArmor	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAlarakSupplicantMaxShields	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveAlarakVanguardIncreaseSplashArea	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBanelingStetmannExtraDamage	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBansheePermaCloak	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBarrier	Artanis,Karax	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBattlecruiserMengskRangeAura	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBlimpMengskTopbarRegen	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBroodlordSpeed	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveBrutaliskgainsSymbioteUpgrade	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveColossusChargedBlastAirAttack	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveColossusChargedBlastChargeTime	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveCorrosiveBileDamageIncrease	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveCorrosiveBileRadiusIncrease	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveCorsairPermanentCloak	Vorazun	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveCycloneLockOnDamageUpgrade	Swann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveCycloneLockOnRangeUpgrade2	Swann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGeneAttackSpeed	Dehaka	unit_or_evolution_dynamic	5	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGeneCarapace	Dehaka	unit_or_evolution_dynamic	6	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGeneCreepers	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGeneLifeLeech	Dehaka	unit_or_evolution_dynamic	5	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGeneThorns	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGlevigRoachFireBreath	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaGlevigStructure	Dehaka	panel_cost_smoke	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaHydraliskSpeed	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaImpalerTenderize	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaMutaliskDamageReduction	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaMutaliskRespawnOnDeath	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaRavasaurRange	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaRavasaurVSArmor	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaRoachMoveSpeed	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaSwarmHostCreepers	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaTyrannozorArmorAura	Dehaka	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaUltraliskBash	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDehakaUltraliskRegen	Dehaka	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveDragoonHealth	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveFenixScoutWeaponRange	Fenix	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveFireBeam	Fenix	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveGhostMengskGuidedStrike	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveGlialReconstitution	Abathur	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveGraviticBoosters	Artanis,Fenix,Karax,Zeratul	unit_or_evolution_dynamic	4	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveGroovedSpines	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveGuardianAttackRangeIncrease	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHealingPsionicStorm	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHealingPsionicStormHighArchon	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHellbatHellArmor	Swann	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHArmyOOCRegen	Horner	unit_or_evolution_dynamic	4	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHHellionAttackDoT	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHHellionFearDeath	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHHellionStimDeath	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHReaperClusterBomb	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHSOBuff	Horner	unit_or_evolution_dynamic	8	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHVikingMorph	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHVikingPiercingAttack	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHWidowMineAttackRange	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHWidowMineDeathBlossom	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHWraithFury	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHHWraithPermaCloak	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHighTemplarEnergyUpgrade	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHighTemplarEnergyUpgradeHighArchon	Artanis	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHighTemplarImprovedSacrifice	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHighTemplarPsionicOrbTravelDistance	Alarak	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHotSChitinousPlating	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHotSRoachDamage	Abathur	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHotSRoachShield	Abathur	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHotSTissueAssimilation	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHydraliskStetmannMovementSpeed	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveHydraliskStetmannRange	Stetmann	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveInfernalPreigniter	Nova,Swann	unit_or_evolution_dynamic	5	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveInfestedSiegeTankAmmo	Stukov	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveK5ChainLightning	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-with-logic	yes	requirementStub	0	0	0	0
requirement	HaveK5Cooldowns	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-with-logic	yes	requirementStub	0	0	0	0
requirement	HaveK5Fury	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-stub	yes	requirementStub	0	0	0	0
requirement	HaveK5HeroicFortitude	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-stub	yes	requirementStub	0	0	0	0
requirement	HaveKaraxEnergyRegenUpgrade	Karax	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveKaraxExtendedThermalLance	Karax	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveKaraxPhoenixRangeUpgrade	Karax	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveKerriganSunderingGlaive	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveKerriganViciousGlaive	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveKerriganVoidCoopEnergyRegen	Kerrigan	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveLaserDrill	Swann	panel_cost_smoke	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveLaserDrillBFG	Swann	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveLaserDrillNuke	Swann	panel_cost_smoke	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveLaserTargetingSystemNova	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveLiberatorMAFServos	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveLiberatorRange	Horner	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	manual-requirement-stub	yes	requirementStub	0	0	0	0
requirement	HaveLiberatorStructureAttack	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMaelstromRounds	Raynor,Swann	unit_or_evolution_dynamic	2	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMarauderMengskSlow	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMasteryZagaraZerglingDodgeChance	Zagara	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMedivacCloakHealBeam	Nova	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMedivacMengskDoubleHealBeam	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMedivacMengskPermanentCloak	Mengsk	unit_or_evolution_dynamic	1	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
requirement	HaveMedivacMengskSiegeTankAirlift	Mengsk	unit_or_evolution_dynamic	3	CRequirement	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	requirement-with-logic	no		0	0	0	0
